,hh_size,hh_dependency_ratio,age_manager,hh_primary_education,hh_formal_education,farm_size,farm_work,livestock,inorganic_fertilizer,fertilizer_per_ha,yield_kg_ha,yield_stability,yield_per_ha,rainfall_mm,soil_quality_index,soil_npk,drought_risk,climate_stress_index,crop_health_index,tx_frequency,total_volume,avg_transaction,input_purchase_ratio,cashflow_volatility,balance_stability,fraud_rate,input_efficiency,climate_risk_score,hh_shock,drought_shock,dist_market,country,main_crop_clean
5019,6.0,1.0,62.0,0.0,0.0,1.9829614162445068,0.0,0.0,0.0,0.0,2880.9689291487875,0.4879628515322943,2880.9689291487875,1026.447651961323,0.9333196707473136,66.51333071293809,0.1015213662982724,0.7525056128245627,0.6474621685164279,1.0,16932.15,16932.15,1.0,0.0,29339507.0522982,0.0,0.0,0.122667728816197,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
5020,4.0,1.0,60.0,0.0,1.0,1.0709009170532229,1.0,0.0,0.0,0.0,3171.5212864810264,0.6725050095236359,3171.5212864810264,720.7092478172854,0.6081856105185067,66.82143888495492,0.2180280795985058,0.4765128498564724,0.7194734636884987,1.0,700.8,700.8,1.0,0.0,29339507.0522982,0.0,0.0,0.1711970213858518,1.0,0.0,60.70000076293945,Tanzania,RICE
5021,6.0,1.0,32.0,1.0,1.0,0.8255594372749329,0.0,0.0,0.0,0.0,2617.2704440681127,0.9132539723138384,2617.2704440681127,772.8071820402032,0.8065456772539694,42.248951242072366,0.2865656570238888,0.384684532141998,0.8388212433617142,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2064872488936774,0.0,0.0,60.70000076293945,Tanzania,MAIZE
5022,12.0,0.3333333432674408,60.0,1.0,1.0,0.4532483220100403,0.0,0.0,0.0,0.0,2092.2701708891973,0.5274635170670877,2092.2701708891973,607.2041797192676,0.8399240266097303,57.75689297591492,0.1663874299996809,0.6394981249758651,0.5665689179192417,2.0,174.91000000000005,87.45500000000001,1.0,0.1305415605310758,0.0,1.0,0.0,0.1402772901061413,0.0,0.0,60.70000076293945,Tanzania,RICE
5023,4.0,1.0,32.0,0.0,1.0,0.3075613677501678,0.0,0.0,0.0,0.0,3712.529040763643,0.7216358778097149,3712.529040763643,931.3528510185026,0.7295953291137173,42.52255911967709,0.3520433495387723,0.7342890796370126,0.7203355219718982,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2798434680976901,1.0,0.0,60.70000076293945,Tanzania,OTHER
5024,3.0,0.5,25.0,1.0,1.0,1.663259506225586,1.0,0.0,0.0,0.0,2453.5851463797426,0.7911655435249627,2453.5851463797426,711.3544977443433,0.4710990450840426,57.98115698816935,0.1921947836614464,0.7338259128627053,0.9307638389673824,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2526085800367179,1.0,0.0,60.70000076293945,Tanzania,MAIZE
5025,8.0,1.6666666269302368,34.0,1.0,1.0,2.433002233505249,1.0,0.0,0.0,0.0,2955.092844977557,0.7449603589724423,2955.092844977557,702.5439002524026,0.7022210603857777,76.86028422129556,0.4865595762843794,0.5723548235167386,0.5929584348257393,1.0,730.0,730.0,1.0,0.0,29339507.0522982,0.0,0.0,0.3765564829467053,1.0,0.0,60.70000076293945,Tanzania,MAIZE
5026,3.0,2.0,82.0,1.0,1.0,0.5260918140411377,0.0,0.0,0.0,0.0,3607.433122608276,0.7892633805318043,3607.433122608276,727.3759196714059,0.7339063807828996,61.88408439021051,0.1630436675654665,0.5912517839785719,0.6842322083484775,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1466387130076293,0.0,0.0,60.70000076293945,Tanzania,OTHER
5027,5.0,1.5,50.0,0.0,1.0,1.5378068685531616,1.0,0.0,0.0,0.0,3329.0930310409885,0.5218333181189947,3329.0930310409885,808.0236946687219,0.648276010937558,50.95209335549592,0.2539884629363982,0.2066683450069031,0.6836112030875425,1.0,550.64,550.64,1.0,0.0,29339507.0522982,0.0,0.0,0.2290604777969459,1.0,0.0,60.70000076293945,Tanzania,OTHER
5028,5.0,1.5,32.0,0.0,1.0,0.4448004066944122,1.0,0.0,0.0,0.0,2820.771287378076,0.7880880767196787,2820.771287378076,617.9286110666632,0.6881662522120042,48.89521988050812,0.4714179162939754,0.3971911825297493,0.8263584665094921,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3776403262886924,1.0,0.0,60.70000076293945,Tanzania,OTHER
5029,3.0,0.5,32.0,1.0,1.0,0.4613420367240906,1.0,0.0,0.0,0.0,2257.207550289803,0.6457863685717338,2257.207550289803,555.3161305513415,0.4645453557325412,47.25147198807973,0.2046643646070838,0.414151252517947,0.7403364934568217,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2117317172389207,0.0,0.0,60.70000076293945,Tanzania,RICE
5030,3.0,0.5,50.0,0.0,1.0,2.842202425003052,1.0,0.0,0.0,0.0,3132.224716400378,0.6711681285936323,3132.224716400378,843.6138642958664,0.7043488028171231,68.2703572434203,0.2630191444059472,0.3332620744103404,0.7645703512528851,5.0,94937.39,18987.478,1.0,1.6933961644223066,47272283.7433542,0.6,0.0,0.2225073242922594,1.0,0.0,60.70000076293945,Tanzania,OTHER
5031,3.0,0.5,31.0,1.0,1.0,0.8660280108451843,1.0,0.0,0.0,0.0,2576.821942055074,0.6601967814978991,2576.821942055074,913.3259179264908,0.4698999105083004,55.33308528402271,0.0517159611260591,0.6584056370394273,0.8799998476199347,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.0968484856623425,0.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
5032,2.0,1.0,40.0,0.0,1.0,0.4135003685951233,0.0,0.0,0.0,0.0,4325.088164243716,0.5797145687115259,4325.088164243716,789.2704097340711,0.7129199131407211,84.30289855752468,0.3862303133443133,0.1399687203116894,0.9133565223208076,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.295715441014476,1.0,0.0,60.70000076293945,Tanzania,RICE
5033,2.0,2.0,66.0,1.0,1.0,0.8619811534881592,1.0,0.0,0.0,0.0,3531.5988810047893,0.8115682540113177,3531.5988810047893,685.3094770285765,0.8913727697790645,78.72081199342841,0.4371579737482038,0.6228312848954471,0.928598404429112,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3558583446668595,0.0,0.0,60.70000076293945,Tanzania,MAIZE
5034,3.0,0.5,29.0,1.0,1.0,0.222577303647995,1.0,0.0,0.0,0.0,3001.941284087248,0.4989486666525695,3001.941284087248,535.813567623127,0.6700810475566754,43.08089597744843,0.3888895508302898,0.5374508039698023,0.8453393291299458,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3260139020980796,1.0,0.0,60.70000076293945,Tanzania,MAIZE
5035,3.0,2.0,41.0,0.0,1.0,0.1383001208305359,1.0,0.0,0.0,0.0,2538.3109693620145,0.719341174796883,2538.3109693620145,593.5593186099981,0.676169325031864,56.958280958138495,0.3252777037448146,0.568845356037264,0.7694924917010678,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.266706755704062,1.0,0.0,60.70000076293945,Tanzania,LEGUMES
5036,4.0,3.0,44.0,0.0,1.0,0.4036003649234772,1.0,0.0,0.0,0.0,2587.701120024908,0.9286729243890206,2587.701120024908,724.035249337645,0.4357412238720971,60.84599256396498,0.116328896139209,0.1860012280437619,0.8138632874796076,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.0756636880108307,1.0,0.0,60.70000076293945,Tanzania,MAIZE
5037,6.0,0.5,47.0,1.0,1.0,0.2266241610050201,0.0,0.0,0.0,0.0,3424.455040363562,0.927353246179438,3424.455040363562,672.2778605571383,0.4250871129580966,46.184885987631255,0.2907953818064018,0.3754530042400605,0.9410178504667046,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1463023346887386,0.0,0.0,60.70000076293945,Tanzania,OTHER
5038,1.0,4.0,36.0,0.0,1.0,2.4346022605896,1.0,0.0,0.0,0.0,1824.193763296468,0.8975902315223474,1824.193763296468,697.7789602560163,0.664950873943647,53.013310384900194,0.0386452068941026,0.7654203662971558,0.8640021371323137,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.0444409422797412,1.0,0.0,60.70000076293945,Tanzania,OTHER
5039,4.0,1.0,28.0,0.0,1.0,2.7923333644866943,1.0,0.0,0.0,0.0,6529.92582111451,0.8425377539386587,6529.92582111451,495.229679539329,0.4926228809093083,45.8950952576004,0.1201276036329861,0.3892507671744444,0.5667389348565239,2.0,295973.72,147986.86,1.0,1.4132970194704058,0.0,1.0,0.0,0.2308117397884008,0.0,1.0,60.70000076293945,Tanzania,MAIZE
5040,10.0,1.0,53.0,1.0,1.0,3.4236435890197754,1.0,0.0,0.0,0.0,2641.6672274243497,0.6986665933944195,2641.6672274243497,658.9801851369215,0.5963068058579313,71.15691044019918,0.2457900123091512,0.3605995563674044,0.7194229238322382,8.0,409870.73,51233.84125,1.0,2.1554529900183064,50678646.23266999,0.75,0.0,0.1883366398490261,1.0,0.0,60.70000076293945,Tanzania,OTHER
5041,11.0,1.2000000476837158,41.0,0.0,1.0,0.1294995099306106,0.0,0.0,0.0,0.0,2161.9942625109184,0.7356140837753766,2161.9942625109184,765.1694665231614,0.6964931869817411,61.0292720236623,0.1853099098803809,0.3638943315322401,0.8331062213707049,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.220212955144749,0.0,0.0,60.70000076293945,Tanzania,OTHER
5042,4.0,1.0,69.0,0.0,1.0,1.4164010286331177,1.0,0.0,0.0,0.0,2784.829250652161,0.7966420407322033,2784.829250652161,632.2719826502735,0.5675722640518653,64.12611929285806,0.2982887661119224,0.4894826744198944,0.8658132388234709,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2016297112993811,1.0,0.0,60.70000076293945,Tanzania,MAIZE
5043,6.0,0.5,47.0,1.0,1.0,1.1412144899368286,1.0,0.0,0.0,0.0,3404.7684586332334,0.4751300816241983,3404.7684586332334,798.6594077863764,0.8105589465399337,51.81943349317827,0.2037257264602052,0.3225096886528527,0.894093259230656,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1104338718988977,1.0,0.0,60.70000076293945,Tanzania,MAIZE
5044,4.0,1.0,37.5,0.0,1.0,0.8103007078170776,1.0,0.0,0.0,0.0,3220.1495420149404,0.792335778193733,3220.1495420149404,738.6218747577484,0.5970550034172042,57.40554362464985,0.205754270375573,0.4371692127447124,0.8383893524014239,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1606248271458992,0.0,0.0,60.70000076293945,Tanzania,OTHER
5045,3.0,0.5,49.0,0.0,1.0,1.578275442123413,1.0,0.0,0.0,0.0,3465.787644833752,0.8227898989175004,3465.787644833752,955.4793899094346,0.5350078454956977,76.2702887905524,0.5461190440433022,0.1972136884029154,0.805132807014119,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3057343538608044,1.0,0.0,60.70000076293945,Tanzania,OTHER
5046,4.0,0.0,59.0,1.0,1.0,1.9829614162445068,1.0,0.0,0.0,0.0,4675.610068175069,0.4834699275768044,4675.610068175069,714.4997548223591,0.8334209569454847,42.76380054049592,0.3244892995548944,0.2391607897069348,0.6129536539532716,1.0,49617.46,49617.46,1.0,0.0,29339507.0522982,1.0,0.0,0.3095691457597853,0.0,0.0,60.70000076293945,Tanzania,MAIZE
5047,9.0,0.800000011920929,41.0,1.0,1.0,9.24302864074707,1.0,0.0,0.0,0.0,2178.1143135184097,0.7382544146568891,2178.1143135184097,607.7078433105177,0.656548426881422,69.32542983711762,0.2149012269250205,0.3865957398650929,0.756872422415609,22.0,436106.14,19823.006363636363,1.0,3.312993237833515,36245392.2562125,0.6818181818181818,0.0,0.2173611219108187,1.0,0.0,60.70000076293945,Tanzania,MAIZE
5048,3.0,0.5,65.0,1.0,1.0,1.125027060508728,1.0,0.0,0.0,0.0,2242.5686199984784,0.7810395366304071,2242.5686199984784,476.2517296315572,0.8138476750082785,72.18447468472053,0.1848370500938337,0.4646457979075489,0.8042662708764762,2.0,34691.450000000004,17345.725000000002,1.0,1.3653874869896871,187.2772309972571,0.5,0.0,0.1561750674908942,1.0,1.0,60.70000076293945,Tanzania,MAIZE
5049,6.0,1.0,46.0,1.0,1.0,1.5823222398757937,1.0,0.0,0.0,0.0,2465.0365577888133,0.8248505397866804,2465.0365577888133,676.868602613245,0.6192391389416292,66.08638065007855,0.1703427858229844,0.4512145013973664,0.7619986501044117,2.0,689.99,344.995,1.0,1.0763506075160596,2176.460530356569,0.5,0.0,0.2737769260453939,1.0,0.0,60.70000076293945,Tanzania,OTHER
5050,9.0,1.0,42.0,1.0,1.0,0.0647497624158859,1.0,0.0,0.0,0.0,2894.280188459981,0.7116129764512731,2894.280188459981,462.0016422420324,0.5361618133675556,52.18584644620243,0.3794889580448609,0.461744166335316,0.7533345091927559,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3043845306764879,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
5051,2.0,1.0,75.0,0.0,1.0,1.8797016143798828,1.0,0.0,0.0,0.0,2858.518417527299,0.7383622020752956,2858.518417527299,657.0312868611347,0.7226726041592646,72.84239099482177,0.4241384804473396,0.2157406611642923,0.7942645018295764,1.0,595.68,595.68,1.0,0.0,29339507.0522982,0.0,0.0,0.3520604337695117,1.0,0.0,60.70000076293945,Tanzania,MILLET
5052,1.0,0.0,50.0,1.0,1.0,0.2832801938056946,1.0,0.0,0.0,0.0,2971.0318590246884,0.8066756889761301,2971.0318590246884,664.6247665597264,0.6628789321585393,61.64606823803344,0.1384585653003036,0.3703253946532368,0.7288556338200884,2.0,600.5,300.25,1.0,1.1280377656518872,209.87636372397915,0.5,0.0,0.172053220708331,1.0,0.0,60.70000076293945,Tanzania,OTHER
5053,5.0,0.6666666865348816,40.0,1.0,1.0,1.942492842674256,1.0,0.0,0.0,0.0,2967.620060266939,0.8622927874304338,2967.620060266939,615.8245264911025,0.5039601601197911,78.97075749027059,0.1837637455759375,0.6300432624963999,0.7314392223480242,1.0,16908.07,16908.07,1.0,0.0,29339507.0522982,1.0,0.0,0.2118316179158013,1.0,0.0,60.70000076293945,Tanzania,RICE
5054,4.0,4.0,62.75,1.0,1.0,0.6596382260322571,1.0,0.0,0.0,0.0,3243.818208666028,0.7433181186398932,3243.818208666028,542.1439152381055,0.711134200249163,55.0202837767568,0.2865415186506065,0.3258550823040373,0.7149857014016235,3.0,1911.81,637.27,1.0,0.1986040571559746,143727.70932134843,0.0,0.0,0.2161139527417747,1.0,0.0,60.70000076293945,Tanzania,MAIZE
5055,5.0,0.6666666865348816,55.0,1.0,1.0,0.5781005024909973,0.0,0.0,0.0,0.0,2359.1660272905256,0.9222921353446704,2359.1660272905256,867.3980561247027,0.564440880782834,71.32876752993499,0.3435728817408019,0.2787551903518759,0.8715341353467057,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3183614699695465,0.0,0.0,60.70000076293945,Tanzania,RICE
5056,8.0,3.0,52.333333333333336,0.0,1.0,1.5297130346298218,1.0,0.0,0.0,0.0,2579.0319584778013,0.7155221424903532,2579.0319584778013,606.4081974951819,0.7729125883617353,71.77900374081172,0.4096123724172619,0.3740614926706473,0.6906990277586286,2.0,751.37,375.685,1.0,1.044446001259363,110209394.794986,0.5,0.0,0.3396351032283517,0.0,0.0,60.70000076293945,Tanzania,OTHER
5057,6.0,0.75,46.0,1.0,1.0,0.2589990198612213,0.0,0.0,0.0,0.0,4291.233608049815,0.6204707481901327,4291.233608049815,666.0774716466434,0.7268732845268978,81.42833621905808,0.2751792295889728,0.3850217222178723,0.7895073159677404,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1376004590532639,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
5058,4.0,1.0,30.0,0.0,1.0,1.5661348104476929,1.0,0.0,0.0,0.0,1721.7385067232344,0.9306424472174476,1721.7385067232344,646.2192265335113,0.5802089633403936,58.48347751158792,0.3672816844546842,0.6752527774750644,0.6413142798769644,1.0,9169.87,9169.87,1.0,0.0,29339507.0522982,1.0,0.0,0.3010333932248823,0.0,0.0,60.70000076293945,Tanzania,OTHER
5059,4.0,1.0,39.0,0.0,1.0,0.2995002567768097,1.0,0.0,0.0,0.0,2674.220263023403,0.7057163721008926,2674.220263023403,732.2170766585708,0.5708042212647154,67.85931917015084,0.3060085551670217,0.4397309297807097,0.798451728776226,1.0,44.7,44.7,1.0,0.0,29339507.0522982,1.0,0.0,0.2125825140187492,1.0,0.0,60.70000076293945,Tanzania,OTHER
5060,12.0,3.0,65.0,1.0,1.0,5.774868965148926,1.0,0.0,0.0,0.0,2946.622473687284,0.8521797135524644,2946.622473687284,720.4818535410403,0.7080861756837874,52.78907067627567,0.1428126194751384,0.5861714314477788,0.7652533730181965,8.0,89130.41,11141.30125,1.0,1.5001898353510714,122943413.15095204,0.5,0.0,0.1377901013673247,1.0,1.0,60.70000076293945,Tanzania,MAIZE
5061,12.0,2.0,30.0,0.0,1.0,2.241960525512696,1.0,0.0,0.0,0.0,2975.6064991354124,0.6562680107574321,2975.6064991354124,669.6964526122857,0.7296865848594951,53.00249467564007,0.3528544178859268,0.5077617454418771,0.8394316245678377,2.0,186469.96,93234.98,1.0,1.4054703606432144,938738.5507548692,0.0,0.0,0.2427684002329755,1.0,0.0,60.70000076293945,Tanzania,RICE
5062,6.0,0.5,54.0,1.0,1.0,0.0647497624158859,1.0,0.0,0.0,0.0,1985.429691930144,0.5344143263901776,1985.429691930144,511.5033216390632,0.7512511808242861,42.12139246257203,0.2056595278009687,0.6448483819628746,0.8704214276896852,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1253992713218267,1.0,0.0,60.70000076293945,Tanzania,OTHER
5063,6.0,1.3333333730697632,47.0,0.0,1.0,0.6960599422454834,0.0,0.0,0.0,0.0,1145.5088322614313,0.5671097202429953,1145.5088322614313,458.96434062140304,0.7643503943617327,44.98382502245919,0.071982015883036,0.1936303945845241,0.7913129788890373,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.0851247665829833,1.0,0.0,60.70000076293945,Tanzania,OTHER
5064,8.0,1.0,42.0,0.0,1.0,1.9141647815704343,1.0,0.0,0.0,0.0,3154.154450602746,0.9385243781547562,3154.154450602746,624.9136173573138,0.480218127029597,83.76275627433319,0.245202697879757,0.3407840962401885,0.5705266321227733,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2675640095798481,0.0,0.0,60.70000076293945,Tanzania,RICE
5065,1.0,0.0,47.0,1.0,1.0,0.1659212559461593,1.0,0.0,0.0,0.0,3069.4945272139103,0.5336118019036474,3069.4945272139103,678.8657624974127,0.8947663332488711,53.21801470537686,0.2940202532124479,0.1766626061766042,0.6851570232113599,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1760257241418983,0.0,0.0,60.70000076293945,Tanzania,RICE
5066,7.0,0.75,47.0,1.0,1.0,5.086902618408203,1.0,0.0,0.0,0.0,1827.581332460047,0.8037196715640624,1827.581332460047,500.6296170295793,0.6913944292331544,58.20753070212159,0.4249877606845917,0.2632041006287291,0.7396470110720419,1.0,96.68,96.68,1.0,0.0,29339507.0522982,1.0,0.0,0.2608151425667934,0.0,0.5,60.70000076293945,Tanzania,LEGUMES
5067,7.0,0.4000000059604645,55.0,1.0,1.0,5.410651683807373,0.0,0.0,0.0,0.0,1563.4914163368353,0.9301270054284372,1563.4914163368353,600.7010315751984,0.7452462327944451,87.80207373294463,0.3397054625402852,0.1469347614944553,0.6929568352462393,1.0,78607.41,78607.41,1.0,0.0,29339507.0522982,1.0,0.0,0.2017719858437187,1.0,1.0,60.70000076293945,Tanzania,MAIZE
5068,10.0,1.0,65.0,1.0,1.0,5.803197383880615,1.0,0.0,0.0,0.0,3178.85141602502,0.6528414262911516,3178.85141602502,658.5339006385266,0.5849671717382997,54.78512459159155,0.2478786808799483,0.3184511310873837,0.7606531314785371,2.0,1265.87,632.935,1.0,0.2165374043580878,3380331.2223778614,0.0,0.0,0.2341290369156575,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
5069,6.0,2.0,47.0,1.0,1.0,0.246858462691307,1.0,0.0,0.0,0.0,3597.174175735753,0.6249036384396132,3597.174175735753,554.914680443009,0.6880714161093817,53.4112864929827,0.184179688057808,0.2743936418790937,0.6638915764353908,1.0,17298.25,17298.25,1.0,0.0,29339507.0522982,1.0,0.0,0.1554532340414608,1.0,0.0,60.70000076293945,Tanzania,MAIZE
5070,3.0,0.5,80.0,0.0,1.0,0.8417468667030334,1.0,0.0,0.0,0.0,1895.062855395411,0.6811528426296919,1895.062855395411,535.8504360971989,0.6183998338438011,48.92418923367587,0.4052621567722306,0.4938300612038337,0.7147527708468459,1.0,496.8500000000001,496.8500000000001,1.0,0.0,29339507.0522982,0.0,0.0,0.3389932462754644,1.0,0.0,60.70000076293945,Tanzania,OTHER
5071,6.0,1.0,49.0,0.0,1.0,2.610224723815918,1.0,0.0,0.0,0.0,2070.5903640932893,0.753920011833433,2070.5903640932893,451.6150639089101,0.5035670587187495,81.09037697911305,0.4480805273325303,0.6047180346284518,0.813819322038041,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.240695246811851,0.0,1.0,60.70000076293945,Tanzania,LEGUMES
5072,5.0,0.6666666865348816,58.0,0.0,1.0,0.9324008226394652,1.0,0.0,0.0,0.0,2504.8561094019497,0.612849737982679,2504.8561094019497,670.7211973465991,0.7161006610617704,64.01260484384464,0.2862820164403,0.3210421146711109,0.7935700067087662,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2480156465526161,1.0,0.0,60.70000076293945,Tanzania,OTHER
5073,9.0,3.5,38.0,0.0,1.0,1.0238555669784546,1.0,0.0,0.0,0.0,2504.588605110092,0.7175626526720348,2504.588605110092,835.146828146484,0.6272286833856426,54.63057231270457,0.3437234896235941,0.6544155304778082,0.7159837341015282,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2685356343690515,0.0,0.8333333333333334,60.70000076293945,Tanzania,TUBERS_ROOT
5074,5.0,1.5,50.0,0.0,1.0,1.2783011198043823,1.0,0.0,0.0,0.0,3662.193870027664,0.7866086884304865,3662.193870027664,661.6889206460286,0.7512176902521199,47.544648064416535,0.1621730521011281,0.3087062523635669,0.7212607613537831,2.0,604.25,302.125,1.0,1.3867807351673094,94034688.59176174,0.5,0.0,0.149479133347085,1.0,0.5,60.70000076293945,Tanzania,MILLET
5075,7.0,2.5,38.0,0.0,1.0,0.801278293132782,1.0,0.0,0.0,0.0,3505.703783403339,0.7817253924129937,3505.703783403339,815.4789876100988,0.8227059699629156,47.803619879713146,0.0867092475564626,0.5972691438252883,0.7929991115479564,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1073247160175646,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
5076,5.0,0.6666666865348816,65.0,1.0,1.0,0.5220449566841125,0.0,0.0,0.0,0.0,2391.5625796010754,0.7953011087070403,2391.5625796010754,649.7402852536713,0.5565927036086047,66.56249216513379,0.3741712185936809,0.4336152438773686,0.9065527261694396,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.357010576367798,0.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
5077,6.0,2.0,39.0,1.0,1.0,0.59084153175354,1.0,0.0,0.0,0.0,2959.567895413332,0.5393125061431898,2959.567895413332,513.2989124654828,0.7266890870124519,42.62086650100146,0.1646252693554711,0.456755809786462,0.921202088201,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1613764407275332,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
5078,6.0,2.0,38.0,0.0,1.0,0.2630458772182464,1.0,0.0,0.0,0.0,3181.639355839852,0.7314597833683131,3181.639355839852,594.1516454384872,0.5919382424460518,44.351602943202266,0.4707376633967083,0.4276357453738895,0.869159388390712,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3352427481343549,0.0,0.0,60.70000076293945,Tanzania,RICE
5079,6.0,0.5,52.0,1.0,1.0,1.0805116891860962,0.0,0.0,0.0,0.0,3264.777786641738,0.7510797696665574,3264.777786641738,338.0431268724311,0.5500433001785959,87.9385776690263,0.1606343561890328,0.6266648236437217,0.9551239984949952,1.0,50293.08,50293.08,1.0,0.0,29339507.0522982,1.0,0.0,0.2187205783051597,1.0,0.0,60.70000076293945,Tanzania,RICE
5080,4.0,1.5,25.0,0.0,1.0,1.1695425510406494,0.0,0.0,0.0,0.0,1192.0584275464205,0.6776239490053964,1192.0584275464205,597.512297714947,0.6222375191069132,50.974039035227925,0.0727720326742544,0.2677317039959201,0.7807545051617372,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.0648726370638661,0.0,0.5,60.70000076293945,Tanzania,LEGUMES
5081,5.0,1.5,47.0,1.0,1.0,8.62790584564209,1.0,0.0,0.0,0.0,1837.1481319393336,0.5828593842701203,1837.1481319393336,729.1307650264135,0.8501125273744945,59.01756510602284,0.2962838126993521,0.6259489338939354,0.804957007912523,6.0,320785.04,53464.17333333333,1.0,1.7178137691079167,47980854.275998816,0.6666666666666666,0.0,0.1989631190581944,0.0,0.0,60.70000076293945,Tanzania,OTHER
5082,5.0,0.0,53.0,0.0,1.0,5.511504650115967,1.0,0.0,0.0,0.0,3200.064763060265,0.5640003293685446,3200.064763060265,662.5379600555435,0.7182791537734247,66.92572698496242,0.2484234283079948,0.3653146853641572,0.5883941572264643,4.0,1625.54,406.385,1.0,0.6443289157985911,131787620.0289088,0.25,0.0,0.2061898605854574,0.0,0.0,60.70000076293945,Tanzania,RICE
5083,3.0,2.0,72.0,0.0,1.0,0.6029821634292603,1.0,0.0,0.0,0.0,2883.7156039540987,0.7174496366656443,2883.7156039540987,691.9921884718278,0.7412711670181354,62.547449301977736,0.355410755271768,0.326572269724024,0.7150080701788628,2.0,62242.05000000001,31121.025000000005,1.0,0.3411852231885607,411099737.2167901,0.5,0.0,0.2395703012299791,1.0,0.0,60.70000076293945,Tanzania,MAIZE
5084,1.0,1.0,75.0,0.0,0.0,0.0836000740528106,1.0,0.0,0.0,0.0,2953.9061680741816,0.7123007876928642,2953.9061680741816,744.0547736857504,0.7746239570707871,69.70813035056516,0.3217408947732311,0.5947182637454376,0.822386969913562,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2163304248006592,0.0,0.0,60.70000076293945,Tanzania,MAIZE
5085,8.0,0.1428571492433548,51.0,1.0,1.0,0.768903374671936,0.0,0.0,0.0,0.0,3418.0803513008286,0.9428467964841032,3418.0803513008286,725.8190649818015,0.7025719024034044,64.296735923779,0.4901307331180211,0.6182779204636967,0.8935459617576614,1.0,19603.34,19603.34,1.0,0.0,29339507.0522982,1.0,0.0,0.3092512165748282,0.0,0.0,60.70000076293945,Tanzania,MAIZE
5086,3.0,0.5,21.0,0.0,1.0,0.2711396217346191,0.0,0.0,0.0,0.0,2910.200671468072,0.6198770183286819,2910.200671468072,364.2340596463929,0.7537049265729061,58.28956986148221,0.2213686905530273,0.5355288306950863,0.8082777570414799,1.0,137858.76,137858.76,1.0,0.0,29339507.0522982,1.0,0.0,0.1514240224499953,1.0,0.0,60.70000076293945,Tanzania,OTHER
